id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,geometry span,66,30,5,83,250,ship,baseline,monotonic-signal,raise-signal
m002,g002,atlas pressure,94,13,28,103,177,ship,edge,drag-penalty,drop-slack
m003,g003,shader drift,72,58,48,79,99,hold,recovery,confidence-floor,raise-drag
m004,g004,render budget,109,8,7,11,210,ship,negative,lane-boundary,lower-confidence
m005,g005,geometry span,96,20,13,44,211,ship,baseline,monotonic-signal,raise-signal
m006,g006,atlas pressure,35,53,38,59,45,hold,edge,drag-penalty,drop-slack
m007,g007,shader drift,101,53,38,71,189,ship,recovery,confidence-floor,raise-drag
m008,g008,render budget,49,50,29,68,121,hold,negative,lane-boundary,lower-confidence
m009,g009,geometry span,124,51,9,91,396,ship,baseline,monotonic-signal,raise-signal
m010,g010,atlas pressure,107,8,21,57,182,ship,edge,drag-penalty,drop-slack
m011,g011,shader drift,107,41,36,45,161,ship,recovery,confidence-floor,raise-drag
m012,g012,render budget,66,54,34,30,100,hold,negative,lane-boundary,lower-confidence
m013,g013,geometry span,102,63,7,47,342,ship,baseline,monotonic-signal,raise-signal
m014,g014,atlas pressure,110,24,26,96,234,ship,edge,drag-penalty,drop-slack
m015,g015,shader drift,78,59,23,39,198,ship,recovery,confidence-floor,raise-drag
m016,g016,render budget,110,73,13,45,346,ship,negative,lane-boundary,lower-confidence
m017,g017,geometry span,50,13,13,72,133,watch,baseline,monotonic-signal,raise-signal
m018,g018,atlas pressure,98,9,35,84,123,watch,edge,drag-penalty,drop-slack
m019,g019,shader drift,86,61,34,51,175,ship,recovery,confidence-floor,raise-drag
m020,g020,render budget,40,14,45,69,-48,hold,negative,lane-boundary,lower-confidence
m021,g021,geometry span,73,28,35,102,129,watch,baseline,monotonic-signal,raise-signal
m022,g022,atlas pressure,80,62,31,78,207,ship,edge,drag-penalty,drop-slack
m023,g023,shader drift,47,28,38,23,-17,hold,recovery,confidence-floor,raise-drag
m024,g024,render budget,34,8,32,30,-46,hold,negative,lane-boundary,lower-confidence
m025,g025,geometry span,40,11,13,58,95,hold,baseline,monotonic-signal,raise-signal
m026,g026,atlas pressure,77,63,26,70,220,ship,edge,drag-penalty,drop-slack
m027,g027,shader drift,104,38,41,80,159,ship,recovery,confidence-floor,raise-drag
m028,g028,render budget,77,23,40,77,77,hold,negative,lane-boundary,lower-confidence
m029,g029,geometry span,76,53,23,56,199,ship,baseline,monotonic-signal,raise-signal
m030,g030,atlas pressure,65,24,16,44,142,watch,edge,drag-penalty,drop-slack
m031,g031,shader drift,68,29,21,42,131,watch,recovery,confidence-floor,raise-drag
m032,g032,render budget,98,63,36,33,175,ship,negative,lane-boundary,lower-confidence
m033,g033,geometry span,56,13,6,95,203,ship,baseline,monotonic-signal,raise-signal
m034,g034,atlas pressure,113,14,14,38,222,ship,edge,drag-penalty,drop-slack
m035,g035,shader drift,62,69,26,57,189,ship,recovery,confidence-floor,raise-drag
m036,g036,render budget,40,58,34,58,84,hold,negative,lane-boundary,lower-confidence
m037,g037,geometry span,85,55,11,83,308,ship,baseline,monotonic-signal,raise-signal
m038,g038,atlas pressure,54,45,43,50,33,hold,edge,drag-penalty,drop-slack
m039,g039,shader drift,90,24,47,81,74,hold,recovery,confidence-floor,raise-drag
m040,g040,render budget,68,46,40,88,116,hold,negative,lane-boundary,lower-confidence
m041,g041,geometry span,69,59,20,77,233,ship,baseline,monotonic-signal,raise-signal
m042,g042,atlas pressure,60,57,12,22,196,ship,edge,drag-penalty,drop-slack
m043,g043,shader drift,107,40,37,42,151,ship,recovery,confidence-floor,raise-drag
m044,g044,render budget,46,64,20,44,164,ship,negative,lane-boundary,lower-confidence
m045,g045,geometry span,72,8,16,69,149,watch,baseline,monotonic-signal,raise-signal
