id,focus,signal,slack,drag,confidence,score,lane
l001,atlas pressure,35,33,6,25,131,watch
l002,shader drift,35,34,6,55,163,ship
l003,render budget,35,35,6,85,195,ship
l004,geometry span,35,36,18,25,77,hold
l005,atlas pressure,35,37,18,55,109,hold
l006,shader drift,35,38,18,85,141,watch
l007,render budget,35,39,34,25,3,hold
l008,geometry span,35,40,34,55,35,hold
l009,atlas pressure,35,41,34,85,67,hold
l010,shader drift,60,42,6,25,199,ship
l011,render budget,60,43,6,55,231,ship
l012,geometry span,60,44,6,85,263,ship
l013,atlas pressure,60,45,18,25,145,watch
l014,shader drift,60,46,18,55,177,ship
l015,render budget,60,47,18,85,209,ship
l016,geometry span,60,48,34,25,71,hold
l017,atlas pressure,60,32,34,55,69,hold
l018,shader drift,60,33,34,85,101,hold
l019,render budget,85,34,6,25,233,ship
l020,geometry span,85,35,6,55,265,ship
l021,atlas pressure,85,36,6,85,297,ship
l022,shader drift,85,37,18,25,179,ship
l023,render budget,85,38,18,55,211,ship
l024,geometry span,85,39,18,85,243,ship
l025,atlas pressure,85,40,34,25,105,hold
l026,shader drift,85,41,34,55,137,watch
l027,render budget,85,42,34,85,169,ship
